My Prev,Incoming Shot,Incoming Direction,Opponent Previous,Outgoing Direction,Outgoing Shot,Point Winner,Rally,Serving,Serve,Second Prev,Opponent_2nd,Prev Shot,Surface
6,forehand groundstoke,left,1,left,backhand volley,1,5.0,yes,down the t,2,1,forehand groundstoke,Grass
3,backhand groundstroke,left,1,left,backhand slice,0,3.0,yes,out wide,1,3,out wide,Grass
1,forehand groundstoke,right,2,right,forehand groundstoke,1,10.0,yes,body,3,3,backhand groundstroke,Grass
1,forehand groundstoke,right,1,left,forehand groundstoke,1,5.0,yes,body,2,1,forehand groundstoke,Grass
2,forehand groundstoke,middle,1,left,forehand groundstoke,0,3.0,yes,out wide,1,2,out wide,Grass
6,forehand groundstoke,left,1,left,backhand volley,1,5.0,yes,out wide,5,1,forehand swing volley,Grass
1,forehand groundstoke,right,1,right,forehand groundstoke,1,4.0,yes,out wide,1,1,out wide,Grass
1,forehand groundstoke,right,1,left,forehand groundstoke,1,3.0,yes,out wide,1,1,out wide,Grass
1,forehand groundstoke,right,2,middle,forehand groundstoke,1,12.0,yes,out wide,3,1,backhand groundstroke,Grass
2,forehand groundstoke,middle,1,left,forehand groundstoke,1,4.0,yes,out wide,1,2,out wide,Grass
2,forehand groundstoke,middle,1,right,backhand groundstroke,0,21.0,yes,down the t,1,2,forehand groundstoke,Grass
3,backhand groundstroke,left,1,left,backhand groundstroke,1,4.0,yes,out wide,1,3,out wide,Grass
3,forehand groundstoke,left,1,middle,backhand lob,0,3.0,yes,out wide,1,3,out wide,Grass
3,forehand volley,left,5,right,backhand groundstroke,1,7.0,yes,down the t,3,2,backhand groundstroke,Grass
6,forehand groundstoke,left,2,middle,backhand volley,0,16.0,yes,down the t,6,3,backhand volley,Grass
3,forehand groundstoke,left,2,middle,backhand groundstroke,0,8.0,yes,out wide,3,2,backhand groundstroke,Grass
4,backhand lob,right,2,right,forehand overhead,1,9.0,yes,out wide,4,2,forehand volley,Grass
3,forehand groundstoke,left,1,right,forehand groundstoke,1,3.0,yes,down the t,1,3,down the t,Grass
1,forehand groundstoke,right,1,left,forehand groundstoke,1,3.0,yes,out wide,1,1,out wide,Grass
2,forehand groundstoke,middle,1,left,backhand groundstroke,0,5.0,yes,out wide,3,1,backhand groundstroke,Grass
3,backhand groundstroke,left,2,left,backhand groundstroke,0,5.0,yes,down the t,1,1,forehand slice,Grass
1,forehand groundstoke,right,2,left,forehand groundstoke,1,13.0,yes,body,2,3,forehand groundstoke,Grass
3,backhand groundstroke,left,3,left,backhand groundstroke,0,5.0,yes,out wide,3,1,backhand groundstroke,Grass
3,backhand slice,left,3,right,backhand groundstroke,1,7.0,yes,out wide,3,2,backhand slice,Grass
3,backhand groundstroke,left,2,right,backhand slice,1,8.0,yes,down the t,1,1,forehand groundstoke,Grass
6,backhand groundstroke,left,3,middle,backhand volley,0,6.0,yes,down the t,6,1,backhand volley,Grass
3,backhand groundstroke,left,1,right,backhand groundstroke,0,4.0,yes,down the t,1,3,down the t,Grass
3,forehand groundstoke,left,2,middle,backhand groundstroke,0,5.0,yes,out wide,3,1,backhand groundstroke,Grass
1,backhand groundstroke,right,1,left,forehand groundstoke,1,3.0,yes,out wide,1,1,out wide,Grass
1,backhand slice,right,3,left,forehand groundstoke,1,12.0,yes,body,3,1,backhand dropshot,Grass
2,backhand groundstroke,middle,3,right,forehand groundstoke,1,8.0,yes,down the t,2,1,forehand groundstoke,Grass
2,backhand groundstroke,middle,1,left,forehand groundstoke,0,4.0,yes,out wide,1,2,out wide,Clay
1,forehand groundstoke,right,1,left,forehand groundstoke,1,3.0,yes,out wide,1,1,out wide,Clay
1,backhand groundstroke,right,1,left,forehand groundstoke,0,7.0,yes,out wide,3,3,forehand groundstoke,Clay
2,backhand groundstroke,middle,1,right,forehand groundstoke,0,7.0,yes,down the t,1,1,forehand groundstoke,Clay
1,backhand groundstroke,right,1,right,forehand groundstoke,0,7.0,yes,out wide,2,1,forehand groundstoke,Clay
3,forehand groundstoke,left,1,middle,backhand groundstroke,1,4.0,yes,down the t,1,3,down the t,Clay
4,forehand lob,right,3,right,forehand overhead,1,5.0,yes,out wide,1,1,forehand groundstoke,Clay
3,forehand groundstoke,left,1,right,backhand slice,0,3.0,yes,body,1,3,body,Clay
4,backhand groundstroke,right,1,left,forehand volley,0,4.0,yes,out wide,1,4,out wide,Clay
3,forehand groundstoke,left,1,right,forehand groundstoke,1,3.0,yes,out wide,1,3,out wide,Clay
1,backhand groundstroke,right,1,right,forehand groundstoke,0,3.0,yes,out wide,1,1,out wide,Clay
3,forehand groundstoke,left,1,middle,backhand groundstroke,0,4.0,yes,out wide,1,3,out wide,Clay
3,backhand groundstroke,left,1,middle,forehand groundstoke,0,3.0,yes,out wide,1,3,out wide,Clay
2,backhand groundstroke,middle,1,middle,forehand groundstoke,1,4.0,yes,down the t,1,2,down the t,Clay
1,forehand groundstoke,right,1,right,forehand groundstoke,0,7.0,yes,body,1,1,forehand groundstoke,Clay
2,forehand groundstoke,middle,1,left,forehand groundstoke,1,3.0,yes,down the t,1,2,down the t,Clay
2,forehand groundstoke,middle,1,right,forehand groundstoke,0,4.0,yes,down the t,1,2,down the t,Clay
2,forehand groundstoke,middle,1,left,forehand groundstoke,0,3.0,yes,out wide,1,2,out wide,Clay
3,forehand groundstoke,left,1,left,forehand groundstoke,1,3.0,yes,body,1,3,body,Clay
4,backhand groundstroke,right,1,middle,forehand volley,0,3.0,yes,down the t,1,4,down the t,Clay
1,backhand groundstroke,right,1,left,forehand groundstoke,0,5.0,yes,body,2,1,forehand groundstoke,Clay
5,backhand groundstroke,middle,1,left,forehand volley,0,3.0,yes,down the t,1,5,down the t,Clay
2,backhand groundstroke,middle,1,left,forehand groundstoke,1,6.0,yes,body,2,1,forehand groundstoke,Clay
3,forehand groundstoke,left,3,left,backhand slice,0,10.0,yes,down the t,3,2,backhand groundstroke,Clay
2,forehand groundstoke,middle,1,left,forehand groundstoke,0,3.0,yes,out wide,1,2,out wide,Clay
6,backhand groundstroke,left,1,left,backhand volley,1,3.0,yes,out wide,1,6,out wide,Clay
3,forehand groundstoke,left,1,right,forehand groundstoke,1,4.0,yes,out wide,1,3,out wide,Clay
3,forehand groundstoke,left,2,left,backhand groundstroke,0,5.0,yes,body,2,1,forehand groundstoke,Clay
5,backhand groundstroke,middle,1,left,forehand volley,0,3.0,yes,out wide,1,5,out wide,Clay
5,backhand lob,middle,1,right,forehand overhead,1,7.0,yes,body,2,1,forehand groundstoke,Clay
6,backhand groundstroke,left,1,left,backhand volley,1,5.0,yes,out wide,3,1,backhand slice,Clay
2,backhand groundstroke,middle,1,left,forehand groundstoke,1,3.0,yes,out wide,1,2,out wide,Clay
3,forehand groundstoke,left,1,left,forehand groundstoke,1,3.0,yes,out wide,1,3,out wide,Clay
3,forehand groundstoke,left,1,left,forehand groundstoke,1,4.0,yes,down the t,1,3,down the t,Clay
4,backhand groundstroke,right,1,left,forehand volley,1,8.0,yes,body,2,3,forehand slice,Clay
3,forehand groundstoke,left,1,right,backhand dropshot,1,3.0,yes,out wide,1,3,out wide,Clay
2,backhand groundstroke,middle,1,middle,forehand groundstoke,0,7.0,yes,body,2,2,forehand groundstoke,Clay
1,forehand groundstoke,right,3,right,forehand slice,0,15.0,yes,down the t,3,2,backhand slice,Clay
1,forehand groundstoke,right,2,right,forehand groundstoke,0,9.0,yes,down the t,2,3,forehand groundstoke,Clay
6,backhand groundstroke,left,1,left,backhand volley,1,5.0,yes,out wide,5,1,forehand volley,Clay
2,forehand groundstoke,middle,1,right,forehand groundstoke,1,4.0,yes,out wide,1,2,out wide,Clay
1,backhand groundstroke,right,1,right,forehand groundstoke,1,6.0,yes,out wide,2,1,forehand groundstoke,Clay
2,backhand groundstroke,middle,1,left,forehand groundstoke,1,6.0,yes,down the t,2,1,forehand groundstoke,Clay
3,forehand groundstoke,left,1,right,backhand slice,0,3.0,yes,out wide,1,3,out wide,Clay
5,backhand slice,middle,1,left,backhand volley,1,10.0,yes,down the t,3,1,forehand groundstoke,Clay
2,forehand groundstoke,middle,1,left,forehand groundstoke,1,3.0,yes,out wide,1,2,out wide,Clay
5,forehand groundstoke,middle,1,left,forehand volley,1,3.0,yes,down the t,1,5,down the t,Clay
3,forehand groundstoke,left,1,left,backhand dropshot,0,3.0,yes,out wide,1,3,out wide,Clay
2,backhand groundstroke,middle,1,right,forehand groundstoke,1,4.0,yes,out wide,1,2,out wide,Clay
2,forehand slice,middle,1,left,forehand groundstoke,1,3.0,yes,out wide,1,2,out wide,Clay
2,backhand groundstroke,middle,1,left,forehand groundstoke,1,4.0,yes,body,1,2,body,Clay
2,forehand groundstoke,middle,1,left,forehand groundstoke,0,3.0,yes,down the t,1,2,down the t,Clay
1,backhand groundstroke,right,1,left,forehand groundstoke,1,4.0,yes,out wide,1,1,out wide,Clay
3,forehand groundstoke,left,1,right,forehand groundstoke,1,3.0,yes,out wide,1,3,out wide,Clay
1,forehand groundstoke,right,2,right,forehand groundstoke,0,11.0,yes,down the t,3,3,backhand groundstroke,Clay
3,forehand groundstoke,left,1,right,forehand groundstoke,0,4.0,yes,out wide,1,3,out wide,Clay
1,backhand groundstroke,right,1,middle,forehand slice,0,13.0,yes,body,3,2,backhand slice,Clay
1,backhand groundstroke,right,1,middle,forehand groundstoke,0,6.0,yes,out wide,3,1,forehand groundstoke,Clay
3,forehand groundstoke,left,3,middle,backhand slice,0,13.0,yes,down the t,1,2,forehand groundstoke,Clay
6,forehand groundstoke,left,3,right,backhand volley,0,6.0,yes,out wide,2,1,forehand groundstoke,Clay
4,backhand groundstroke,right,1,left,forehand volley,1,13.0,yes,down the t,5,3,forehand half volley,Clay
5,forehand slice,middle,1,middle,forehand volley,1,3.0,yes,down the t,1,5,down the t,Clay
2,backhand groundstroke,middle,1,right,forehand groundstoke,0,4.0,yes,out wide,1,2,out wide,Clay
3,forehand groundstoke,left,1,middle,forehand groundstoke,1,4.0,yes,out wide,1,3,out wide,Clay
3,backhand dropshot,left,1,middle,backhand groundstroke,0,8.0,yes,down the t,1,2,forehand groundstoke,Clay
5,backhand groundstroke,middle,1,left,backhand volley,1,5.0,yes,out wide,2,1,forehand groundstoke,Clay
2,backhand groundstroke,middle,1,right,forehand groundstoke,1,12.0,yes,down the t,3,1,backhand groundstroke,Clay
3,backhand groundstroke,left,1,right,backhand slice,0,13.0,yes,body,1,2,forehand groundstoke,Clay
1,forehand groundstoke,right,2,middle,forehand slice,0,12.0,yes,out wide,3,3,forehand groundstoke,Clay
3,forehand groundstoke,left,1,left,forehand groundstoke,0,3.0,yes,out wide,1,3,out wide,Clay
1,backhand groundstroke,right,1,middle,forehand groundstoke,1,6.0,yes,out wide,2,1,forehand groundstoke,Clay
4,backhand groundstroke,right,1,left,forehand volley,1,5.0,yes,down the t,6,1,backhand volley,Clay
2,backhand groundstroke,middle,1,left,forehand groundstoke,1,4.0,yes,out wide,1,2,out wide,Clay
3,forehand groundstoke,left,3,left,backhand groundstroke,1,14.0,yes,body,3,1,backhand groundstroke,Clay
1,backhand groundstroke,right,1,right,forehand groundstoke,0,5.0,yes,down the t,2,1,forehand groundstoke,Clay
1,backhand groundstroke,right,1,left,forehand groundstoke,1,8.0,yes,down the t,1,1,forehand groundstoke,Clay
3,forehand groundstoke,left,1,right,backhand dropshot,1,4.0,yes,out wide,1,3,out wide,Clay
1,forehand groundstoke,right,1,middle,forehand groundstoke,1,6.0,yes,body,3,1,backhand groundstroke,Clay
2,forehand groundstoke,middle,2,right,forehand groundstoke,1,6.0,yes,body,2,1,forehand groundstoke,Clay
3,forehand groundstoke,left,1,left,forehand groundstoke,0,3.0,yes,out wide,1,3,out wide,Clay
2,backhand dropshot,middle,1,left,backhand groundstroke,0,5.0,yes,out wide,1,1,forehand groundstoke,Clay
4,forehand groundstoke,right,3,right,forehand volley,0,6.0,yes,down the t,2,1,forehand groundstoke,Clay
1,forehand groundstoke,right,1,right,forehand groundstoke,1,4.0,yes,body,1,1,body,Clay
1,backhand groundstroke,right,1,left,forehand groundstoke,0,3.0,yes,out wide,1,1,out wide,Clay
2,backhand groundstroke,middle,1,left,forehand groundstoke,0,5.0,yes,out wide,3,1,forehand groundstoke,Clay
5,backhand groundstroke,middle,1,left,forehand volley,1,17.0,yes,out wide,5,1,backhand volley,Clay
2,backhand groundstroke,middle,1,left,forehand groundstoke,1,3.0,yes,down the t,1,2,down the t,Clay
2,forehand groundstoke,middle,1,left,forehand groundstoke,0,3.0,yes,down the t,1,2,down the t,Clay
3,backhand groundstroke,left,1,right,backhand groundstroke,0,7.0,yes,down the t,2,3,forehand groundstoke,Clay
3,forehand groundstoke,left,1,middle,backhand slice,1,6.0,yes,body,2,1,forehand groundstoke,Hard
2,forehand groundstoke,middle,1,left,forehand groundstoke,1,3.0,yes,out wide,1,2,out wide,Hard
2,forehand groundstoke,middle,1,middle,forehand groundstoke,1,4.0,yes,down the t,1,2,down the t,Hard
3,backhand groundstroke,left,2,left,backhand slice,1,6.0,yes,body,2,1,backhand groundstroke,Hard
2,backhand groundstroke,middle,1,middle,forehand groundstoke,1,4.0,yes,down the t,1,2,down the t,Hard
3,backhand slice,left,3,right,backhand groundstroke,1,5.0,yes,out wide,3,1,backhand slice,Hard
3,forehand groundstoke,left,1,right,backhand groundstroke,0,3.0,yes,down the t,1,3,down the t,Hard
3,forehand volley,left,6,left,backhand slice,0,12.0,yes,body,3,2,backhand slice,Hard
2,backhand slice,middle,1,left,forehand groundstoke,1,3.0,yes,down the t,1,2,down the t,Hard
2,backhand groundstroke,middle,1,right,forehand groundstoke,1,3.0,yes,body,1,2,body,Hard
2,backhand groundstroke,middle,1,right,forehand groundstoke,1,4.0,yes,out wide,1,2,out wide,Hard
5,backhand slice,middle,1,left,forehand overhead,1,3.0,yes,down the t,1,5,down the t,Hard
3,backhand groundstroke,left,1,right,forehand groundstoke,1,3.0,yes,out wide,1,3,out wide,Hard
3,forehand groundstoke,left,2,left,backhand slice,0,5.0,yes,body,3,1,backhand groundstroke,Hard
3,forehand groundstoke,left,2,left,backhand groundstroke,1,6.0,yes,out wide,2,1,forehand groundstoke,Hard
3,backhand slice,left,3,right,forehand groundstoke,1,11.0,yes,body,3,1,backhand groundstroke,Hard
2,backhand groundstroke,middle,2,left,forehand groundstoke,1,5.0,yes,down the t,2,1,forehand groundstoke,Hard
1,forehand groundstoke,right,3,right,forehand lob,0,8.0,yes,body,3,2,backhand slice,Hard
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,8.0,yes,down the t,3,3,backhand groundstroke,Hard
5,backhand slice,middle,1,right,forehand swing volley,1,3.0,yes,down the t,1,5,down the t,Hard
5,forehand groundstoke,middle,1,middle,forehand volley,1,4.0,yes,body,1,5,body,Hard
5,forehand groundstoke,middle,1,right,forehand volley,1,4.0,yes,out wide,1,5,out wide,Hard
3,backhand groundstroke,left,1,right,backhand groundstroke,1,4.0,yes,out wide,1,3,out wide,Hard
1,backhand groundstroke,right,1,right,forehand groundstoke,0,3.0,yes,down the t,1,1,down the t,Hard
3,backhand slice,left,3,right,backhand slice,0,12.0,yes,out wide,3,3,backhand slice,Hard
1,forehand groundstoke,right,1,left,forehand groundstoke,0,9.0,yes,body,1,1,forehand groundstoke,Hard
5,backhand lob,middle,3,left,forehand overhead,1,5.0,yes,out wide,2,1,forehand groundstoke,Hard
3,backhand groundstroke,left,1,left,backhand dropshot,0,3.0,yes,out wide,1,3,out wide,Hard
3,backhand groundstroke,left,3,left,backhand slice,0,7.0,yes,down the t,3,1,backhand slice,Hard
3,forehand dropshot,left,3,right,backhand groundstroke,1,6.0,yes,down the t,5,1,backhand half volley,Hard
5,backhand slice,middle,1,right,forehand volley,1,4.0,yes,body,1,5,body,Hard
2,forehand groundstoke,middle,1,right,forehand groundstoke,1,4.0,yes,down the t,1,2,down the t,Hard
6,backhand groundstroke,left,3,right,backhand volley,1,5.0,yes,down the t,5,1,backhand volley,Hard
6,backhand lob,left,3,right,forehand overhead,1,5.0,yes,body,5,1,backhand volley,Hard
5,backhand slice,middle,1,left,backhand volley,1,3.0,yes,body,1,5,body,Hard
2,backhand groundstroke,middle,1,right,forehand groundstoke,0,3.0,yes,down the t,1,2,down the t,Hard
6,backhand groundstroke,left,1,right,forehand volley,1,4.0,yes,out wide,1,6,out wide,Hard
6,backhand groundstroke,left,1,right,backhand half volley,0,4.0,yes,body,1,6,body,Hard
1,forehand groundstoke,right,1,right,forehand groundstoke,1,8.0,yes,out wide,3,3,backhand groundstroke,Hard
1,forehand groundstoke,right,1,left,forehand groundstoke,0,5.0,yes,out wide,3,1,backhand slice,Hard
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,6.0,yes,body,3,1,backhand groundstroke,Hard
4,forehand groundstoke,right,1,left,forehand volley,1,3.0,yes,out wide,1,4,out wide,Hard
2,backhand groundstroke,middle,1,right,forehand groundstoke,0,3.0,yes,body,1,2,body,Hard
1,backhand groundstroke,right,3,right,forehand groundstoke,0,8.0,yes,out wide,3,2,backhand groundstroke,Hard
6,backhand groundstroke,left,2,left,backhand volley,1,9.0,yes,out wide,5,3,backhand volley,Hard
1,backhand groundstroke,right,3,right,forehand groundstoke,0,13.0,yes,down the t,3,2,backhand groundstroke,Hard
6,backhand groundstroke,left,1,right,backhand half volley,1,4.0,yes,out wide,1,6,out wide,Hard
2,forehand groundstoke,middle,1,right,backhand dropshot,0,4.0,yes,body,1,2,body,Hard
2,backhand groundstroke,middle,1,left,forehand groundstoke,1,4.0,yes,body,1,2,body,Hard
6,backhand slice,left,3,right,backhand volley,1,5.0,yes,body,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,0,5.0,yes,out wide,3,1,backhand groundstroke,Hard
3,backhand groundstroke,left,1,left,forehand groundstoke,1,4.0,yes,body,1,3,body,Hard
6,backhand groundstroke,left,3,right,backhand half volley,0,5.0,yes,body,1,1,forehand groundstoke,Hard
6,backhand groundstroke,left,3,left,backhand volley,1,11.0,yes,down the t,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,1,left,forehand slice,0,11.0,yes,body,1,2,forehand groundstoke,Hard
2,forehand slice,middle,1,left,forehand groundstoke,1,3.0,yes,down the t,1,2,down the t,Hard
2,backhand groundstroke,middle,1,right,forehand groundstoke,1,4.0,yes,down the t,1,2,down the t,Hard
2,backhand groundstroke,middle,2,middle,backhand groundstroke,1,10.0,yes,out wide,2,2,forehand groundstoke,Hard
2,backhand groundstroke,middle,1,left,backhand groundstroke,1,4.0,yes,down the t,1,2,down the t,Hard
5,forehand groundstoke,middle,1,left,forehand volley,1,3.0,yes,down the t,1,5,down the t,Hard
6,forehand slice,left,1,left,backhand volley,0,3.0,yes,out wide,1,6,out wide,Hard
3,forehand slice,left,1,right,forehand groundstoke,0,3.0,yes,down the t,1,3,down the t,Hard
1,forehand slice,right,1,left,forehand groundstoke,1,4.0,yes,down the t,1,1,down the t,Hard
2,forehand slice,middle,1,left,forehand groundstoke,0,4.0,yes,out wide,1,2,out wide,Hard
5,forehand groundstoke,middle,1,middle,forehand volley,1,4.0,yes,down the t,1,5,down the t,Hard
5,backhand groundstroke,middle,1,right,forehand volley,1,3.0,yes,down the t,1,5,down the t,Hard
2,backhand groundstroke,middle,1,right,forehand slice,1,3.0,yes,body,1,2,body,Hard
3,backhand dropshot,left,3,left,tick shot,0,5.0,yes,down the t,5,1,backhand volley,Hard
